Ano,orgao_superior,orgao,unidade_gestora,categoria,Origem,especie,detalhamento,valor_loa,valor_atualizado
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,2 - Receitas de Capital,22 - Alienação de Bens,221 - Alienação de bens móveis,22130011 - ALIENACAO DE BENS MOVEIS E SEMOVENTES-PRINC.,0.00,0.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,16 - Receita de Serviços,161 - Serviços Administrativos e Comerciais Gerais,16100112 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-MUL.JUR.,0.00,0.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais",19100912 - MULTAS E JUROS PREVISTOS EM CONTRATOS-MUL.JUR,0.00,0.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,131 - Exploração do patrimônio imobiliário do Estado,13100111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,233762.00,233762.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,199 - Demais receitas correntes,19900811 - PRÊMIO DO SEGURO OBRIGATÓRIO DPVAT-PRINCIPAL,2148025117.00,2148025117.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,7 - Receitas Correntes - intra-orçamentárias,79 - Outras Receitas Correntes,792 - Indenizações e restituições,79220111 - RESTITUIÇÃO CONVÊNIOS-PRIMÁRIAS-PRINC.-INTRA,0.00,0.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,132 - Valores Mobiliários,13210031 - REMUN.SALDOS RECURSOS NAO-DESEMBOLSADOS-PRINC,0.00,0.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229912 - OUTRAS RESTITUICOES-MULTAS E JUROS,0.00,0.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220611 - RESTIT.DE DESPESAS DE EXERC.ANTERIORES-PRINC.,0.00,0.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,131 - Exploração do patrimônio imobiliário do Estado,13100112 - ALUGUEIS E ARRENDAMENTOS-MULTAS E JUROS,0.00,0.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,16 - Receita de Serviços,163 - Serviços e Atividades Referentes à Saúde,16300111 - SERVICOS DE ATENDIMENTO A SAUDE-PRINCIPAL,144750.00,144750.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220111 - RESTITUICAO DE CONVENIOS-PRIMARIAS-PRINCIPAL,0.00,0.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229911 - OUTRAS RESTITUICOES-PRINCIPAL,197647388.00,197647388.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,134 - Exploração de recursos naturais,13410341 - ROY.EXC.PETRO.PLAT-COM.A PARTIR 3/12/12-PRINC,261851063.00,261851063.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais",19100112 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-MUL.JUR,0.00,0.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19230111 - RESSARC.POR OP.SEG.PRIV.ASSIST.SAUDE-PRINC.,700479208.00,700479208.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais",19100111 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.,0.00,0.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,131 - Exploração do patrimônio imobiliário do Estado,13100211 - CONC/PERM/AUT/CESSAO DIR.USO IMOV.PUB-PRINC.,0.00,0.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,134 - Exploração de recursos naturais,13410241 - ROYAL.PETRO.PLAT.-COM.A PARTIR 3/12/12-PRINC.,130925532.00,130925532.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,199 - Demais receitas correntes,19909913 - OUTRAS RECEITAS-PRIMARIAS-DIVIDA ATIVA,1355561.00,1355561.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19219911 - OUTRAS INDENIZACOES-PRINCIPAL,0.00,0.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,132 - Valores Mobiliários,13210011 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,9757515.00,9757515.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais",19100911 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.,314821.00,314821.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,199 - Demais receitas correntes,19909911 - OUTRAS RECEITAS-PRIMARIAS-PRINCIPAL,0.00,0.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,16 - Receita de Serviços,163 - Serviços e Atividades Referentes à Saúde,16300112 - SERVICOS DE ATENDIMENTO A SAUDE-MUL.JUR.,0.00,0.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,12 - Contribuições,121 - Contribuições sociais,12170611 - CONTRIB.S/LOTERIA PROGNÓST.ESPECÍFICO-PRINC.,7515858.00,7515858.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220112 - RESTITUIÇÃO DE CONVÊNIOS-PRIMÁRIAS-MUL.JUR.,0.00,0.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,199 - Demais receitas correntes,19909914 - OUTRAS RECEITAS-PRIMARIAS-DIV.ATIVA-MUL.JUR.,696002.00,696002.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,16 - Receita de Serviços,161 - Serviços Administrativos e Comerciais Gerais,16100111 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,3980.00,3980.00
2019,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,16 - Receita de Serviços,161 - Serviços Administrativos e Comerciais Gerais,16100211 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,0.00,0.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,132 - Valores Mobiliários,13210031 - REMUN.SALDOS RECURSOS NAO-DESEMBOLSADOS-PRINC,0.00,0.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,7 - Receitas Correntes - intra-orçamentárias,79 - Outras Receitas Correntes,792 - Indenizações e restituições,79220111 - RESTITUIÇÃO CONVÊNIOS-PRIMÁRIAS-PRINC.-INTRA,0.00,0.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,16 - Receita de Serviços,163 - Serviços e Atividades Referentes à Saúde,16300112 - SERVICOS DE ATENDIMENTO A SAUDE-MUL.JUR.,0.00,0.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,134 - Exploração de recursos naturais,13410441 - P.ESP.PETRO.PLAT-COM.A PARTIR 3/12/12-PRINC.,70631049.00,70631049.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,17 - Transferências Correntes,177 - Transferências de Pessoas Físicas,17700012 - TRANSFERENCIAS DE PESSOAS FISICAS-MUL.JUR.,0.00,0.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,199 - Demais receitas correntes,19909914 - OUTRAS RECEITAS-PRIMARIAS-DIV.ATIVA-MUL.JUR.,719488.00,719488.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público",19300511 - REC.POR FORÇA DEC.JUD.E DE TRIB.ADM.-PRINC.,0.00,0.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais",19100111 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.,0.00,0.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229911 - OUTRAS RESTITUICOES-PRINCIPAL,178927764.00,178927764.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,131 - Exploração do patrimônio imobiliário do Estado,13100211 - CONC/PERM/AUT/CESSAO DIR.USO IMOV.PUB-PRINC.,0.00,0.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,132 - Valores Mobiliários,13210012 - REMUNERACAO DE DEPOSITOS BANCARIOS-MUL.JUR.,0.00,0.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,17 - Transferências Correntes,177 - Transferências de Pessoas Físicas,17700011 - TRANSFERENCIAS DE PESSOAS FISICAS-PRINCIPAL,0.00,0.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19230111 - RESSARC.POR OP.SEG.PRIV.ASSIST.SAUDE-PRINC.,1097369502.00,1097369502.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,199 - Demais receitas correntes,19900811 - PRÊMIO DO SEGURO OBRIGATÓRIO DPVAT-PRINCIPAL,0.00,0.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,131 - Exploração do patrimônio imobiliário do Estado,13100111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,217262.00,217262.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,132 - Valores Mobiliários,13210011 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,35143784.00,35143784.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,12 - Contribuições,121 - Contribuições sociais,12170611 - CONTRIB.S/LOTERIA PROGNÓST.ESPECÍFICO-PRINC.,6113078.00,6113078.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,16 - Receita de Serviços,161 - Serviços Administrativos e Comerciais Gerais,16100111 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,168542.00,168542.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,16 - Receita de Serviços,163 - Serviços e Atividades Referentes à Saúde,16300111 - SERVIÇOS DE ATENDIMENTO A SAUDE-PRINCIPAL,8474124.00,8474124.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220611 - REST.DESPESAS EXERC.ANT.FIN.FTE.PRIM.-PRINC.,0.00,0.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,199 - Demais receitas correntes,19909913 - OUTRAS RECEITAS-PRIMARIAS-DIVIDA ATIVA,1319799.00,1319799.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,2 - Receitas de Capital,21 - Operações de Crédito,211 - Operações de crédito - mercado interno,21110011 - TITULOS DE RESPONS.TES.NAC.-MERC.INT.-PRINC.,3300166997.00,3300166997.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229912 - OUTRAS RESTITUICOES-MULTAS E JUROS,9554712.00,9554712.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220112 - RESTITUIÇÃO DE CONVÊNIOS-PRIMÁRIAS-MUL.JUR.,0.00,0.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,17 - Transferências Correntes,174 - Transferências de Instituições Privadas,17400011 - TRANSFERENCIAS DE INSTITUICOES PRIVADAS-PRINC,0.00,0.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19219911 - OUTRAS INDENIZACOES-PRINCIPAL,0.00,0.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais",19100911 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.,1466378.00,1466378.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220111 - RESTITUICAO DE CONVENIOS-PRIMARIAS-PRINCIPAL,0.00,0.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,134 - Exploração de recursos naturais,13410241 - ROYAL.PETRO.PLAT.-COM.A PARTIR 3/12/12-PRINC.,219238868.00,219238868.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,134 - Exploração de recursos naturais,13410341 - ROY.EXC.PETRO.PLAT-COM.A PARTIR 3/12/12-PRINC,438477735.00,438477735.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,199 - Demais receitas correntes,19909911 - OUTRAS RECEITAS-PRIMARIAS-PRINCIPAL,0.00,0.00
2020,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais",19100112 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-MUL.JUR,0.00,0.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais",19100912 - MULTAS E JUROS PREVISTOS EM CONTRATOS-MUL.JUR,0.00,0.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,16 - Receita de Serviços,163 - Serviços e Atividades Referentes à Saúde,16300112 - SERVICOS DE ATENDIMENTO A SAUDE-MUL.JUR.,0.00,0.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229912 - OUTRAS RESTITUICOES-MULTAS E JUROS,0.00,0.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,131 - Exploração do patrimônio imobiliário do Estado,13100211 - CONC/PERM/AUT/CESSAO DIR.USO IMOV.PUB-PRINC.,0.00,0.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229911 - OUTRAS RESTITUICOES-PRINCIPAL,160798794.00,160798794.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,134 - Exploração de recursos naturais,13410441 - P.ESP.PETRO.PLAT-COM.A PARTIR 3/12/12-PRINC.,37493044.00,37493044.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220111 - RESTITUICAO DE CONVENIOS-PRIMARIAS-PRINCIPAL,0.00,0.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,132 - Valores Mobiliários,13210031 - REMUN.SALDOS RECURSOS NAO-DESEMBOLSADOS-PRINC,0.00,0.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,12 - Contribuições,121 - Contribuições sociais,12170611 - CONTRIB.S/LOTERIA PROGNOST.ESPECIFICO-PRINC.,4731278.00,4731278.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,16 - Receita de Serviços,163 - Serviços e Atividades Referentes à Saúde,16300111 - SERVICOS DE ATENDIMENTO A SAUDE-PRINCIPAL,0.00,0.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,2 - Receitas de Capital,21 - Operações de Crédito,211 - Operações de crédito - mercado interno,21110011 - TITULOS DE RESPONS.TES.NAC.-MERC.INT.-PRINC.,1733343488.00,1733343488.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19219911 - OUTRAS INDENIZACOES-PRINCIPAL,0.00,0.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público",19300512 - REC.POR FORCA DEC.JUD.E DE TRIB.ADM.-MUL.JUR.,0.00,0.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,18 - Receitas Correntes - a classificar,180 - Receitas Correntes - a classificar,18000000 - Receitas Correntes - a classificar,0.00,0.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,16 - Receita de Serviços,161 - Serviços Administrativos e Comerciais Gerais,16100111 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,13812.00,13812.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,132 - Valores Mobiliários,13210011 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,14618015.00,14618015.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público",19300511 - REC.POR FORCA DEC.JUD.E DE TRIB.ADM.-PRINC.,0.00,0.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,199 - Demais receitas correntes,19909913 - OUTRAS RECEITAS-PRIMARIAS-DIVIDA ATIVA,1658422.00,1658422.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais",19100111 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.,0.00,0.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,132 - Valores Mobiliários,13210012 - REMUNERACAO DE DEPOSITOS BANCARIOS-MUL.JUR.,0.00,0.00
2021,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220112 - RESTITUICAO DE CONVENIOS-PRIMARIAS-MUL.JUR.,0.00,0.00
